,plant,country,region,customer,date,carbuilds
42626,Suzzara,Italy,Europe,CNH Industrial,jun 2018,2555
42627,Swindon,United Kingdom,Europe,Honda,jun 2018,12900
42628,Tabriz (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,0
42629,Tabriz (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,8204
42630,Tabriz (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42631,Tafraoui,Algeria,Middle East/Africa,PSA,jun 2018,0
42632,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42633,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42634,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42635,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42636,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42637,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42638,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42639,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42640,Taganrog,Russia,Europe,TagAZ,jun 2018,0
42641,Tangier,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,jun 2018,21839
42642,Tashkent,Uzbekistan,Europe,General Motors,jun 2018,897
42643,Tehran,Iran,Middle East/Africa,Morattab,jun 2018,0
42644,Tehran,Iran,Middle East/Africa,Sollers,jun 2018,0
42645,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,0
42646,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,444
42647,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,0
42648,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,0
42649,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,152
42650,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,1728
42651,Tehran (Bahman),Iran,Middle East/Africa,Bahman Group,jun 2018,26
42652,Tehran (IKCO Diesel),Iran,Middle East/Africa,Iran Khodro,jun 2018,10
42653,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,3162
42654,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,514
42655,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,26135
42656,Tehran (IKCO),Iran,Middle East/Africa,Iran Khodro,jun 2018,2041
42657,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,jun 2018,5099
42658,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,jun 2018,0
42659,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,jun 2018,7855
42660,Tehran (Pars Khodro),Iran,Middle East/Africa,SAIPA,jun 2018,8843
42661,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42662,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42663,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42664,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,2268
42665,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42666,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,21062
42667,Tehran (SAIPA),Iran,Middle East/Africa,SAIPA,jun 2018,0
42668,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,jun 2018,34
42669,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,jun 2018,0
42670,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,jun 2018,43
42671,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,jun 2018,0
42672,Tehran (Zamyad),Iran,Middle East/Africa,SAIPA,jun 2018,3084
42673,Termini Imerese,Italy,Europe,FCA,jun 2018,0
42674,Togliatti,Russia,Europe,General Motors,jun 2018,2522
42675,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,jun 2018,17428
42676,Togliatti,Russia,Europe,Renault-Nissan-Mitsubishi,jun 2018,17584
42677,Toos,Iran,Middle East/Africa,Chery,jun 2018,0
42678,Torslanda,Sweden,Europe,Geely,jun 2018,0
42679,Torslanda,Sweden,Europe,Geely,jun 2018,22881
42680,Tramagal,Portugal,Europe,Daimler,jun 2018,275
42681,Trnava,Slovakia,Europe,PSA,jun 2018,31232
42682,Trollhattan,Sweden,Europe,NEVS,jun 2018,0
42683,Trollhattan,Sweden,Europe,Saab Spyker,jun 2018,0
42684,Tychy,Poland,Europe,FCA,jun 2018,27564
42685,Uddevalla-Pinin,Sweden,Europe,Pininfarina,jun 2018,0
42686,Uitenhage,South Africa,Middle East/Africa,Volkswagen,jun 2018,11953
42687,Ulyanovsk,Russia,Europe,Sollers,jun 2018,0
42688,Ulyanovsk,Russia,Europe,Sollers,jun 2018,3750
42689,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,983
42690,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,0
42691,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,104
42692,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,292
42693,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,0
42694,Ust-Kamenogorsk,Kazakhstan,Europe,Asia Avto,jun 2018,134
42695,Uusikaupunki,Finland,Europe,Valmet,jun 2018,9631
42696,Uusikaupunki,Finland,Europe,Valmet,jun 2018,0
42697,Uusikaupunki,Finland,Europe,Valmet,jun 2018,0
42698,Uusikaupunki,Finland,Europe,Valmet,jun 2018,0
42699,Uzlovaya,Russia,Europe,Great Wall,jun 2018,0
42700,Val di Sangro,Italy,Europe,FCA,jun 2018,24821
42701,Valencia #1,Spain,Europe,Ford,jun 2018,0
42702,Valencia #2,Spain,Europe,Ford,jun 2018,34356
42703,Valenciennes,France,Europe,PSA,jun 2018,14177
42704,Valenciennes-Onnaing,France,Europe,Toyota,jun 2018,24504
42705,Valladolid,Spain,Europe,CNH Industrial,jun 2018,3223
42706,Valladolid,Spain,Europe,Renault-Nissan-Mitsubishi,jun 2018,23080
42707,Vendas Novas,Portugal,Europe,Isuzu,jun 2018,0
42708,Vigo,Spain,Europe,PSA,jun 2018,40383
42709,Vitoria,Spain,Europe,Daimler,jun 2018,15115
42710,Vladivostok,Russia,Europe,Sollers,jun 2018,0
42711,Vladivostok,Russia,Europe,Sollers,jun 2018,2287
42712,Vladivostok,Russia,Europe,Sollers,jun 2018,0
42713,Vogosca,Bosnia-Herzegovina,Europe,Volkswagen,jun 2018,0
42714,Vrchlabi,Czech Republic,Europe,Volkswagen,jun 2018,0
42715,Vsevolozhsk,Russia,Europe,,jun 2018,1571
42716,Woerth,Germany,Europe,Daimler,jun 2018,26
42717,Woking,United Kingdom,Europe,McLaren,jun 2018,411
42718,Wolfsburg #1,Germany,Europe,Volkswagen,jun 2018,76902
42719,Wolfsburg #2,Germany,Europe,Volkswagen,jun 2018,0
42720,Wrzesnia,Poland,Europe,Volkswagen,jun 2018,6420
42721,Yelabuga,Russia,Europe,Ford,jun 2018,0
42722,Yelabuga,Russia,Europe,Ford,jun 2018,2729
42723,Yelabuga,Russia,Europe,Ford,jun 2018,0
42724,Yelabuga,Russia,Europe,Ford,jun 2018,0
42725,Yenikoy,Turkey,Europe,Ford,jun 2018,4258
42726,Zaaroura,Algeria,Middle East/Africa,,jun 2018,3202
42727,Zakarpattya,Ukraine,Europe,Volkswagen,jun 2018,592
42728,Zaporozhye,Ukraine,Europe,AvtoZAZ,jun 2018,0
42729,Zaporozhye,Ukraine,Europe,AvtoZAZ,jun 2018,0
42730,Zaporozhye,Ukraine,Europe,AvtoZAZ,jun 2018,0
42731,Zaporozhye,Ukraine,Europe,AvtoZAZ,jun 2018,0
42732,Zaragoza,Spain,Europe,PSA,jun 2018,16316
42733,Zaragoza,Spain,Europe,PSA,jun 2018,3999
42734,Zaragoza,Spain,Europe,PSA,jun 2018,21856
42735,Zeran-FSO,Poland,Europe,General Motors,jun 2018,0
42736,Zilina,Slovakia,Europe,Hyundai,jun 2018,25123
42737,Zuffenhausen,Germany,Europe,Volkswagen,jun 2018,6279
42738,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,jul 2018,0
42739,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,jul 2018,0
42740,10th of Ramadan City,Egypt,Middle East/Africa,FAW,jul 2018,0
42741,10th of Ramadan City,Egypt,Middle East/Africa,Al Amal,jul 2018,0
42742,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,jul 2018,0
42743,6th of October City,Egypt,Middle East/Africa,FAW,jul 2018,0
42744,6th of October City,Egypt,Middle East/Africa,General Motors,jul 2018,2615
42745,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,jul 2018,0
42746,6th of October City,Egypt,Middle East/Africa,General Motors,jul 2018,89
42747,6th of October City,Egypt,Middle East/Africa,Renault-Nissan-Mitsubishi,jul 2018,1556
42748,6th of October City,Egypt,Middle East/Africa,Egyptian German Automotive,jul 2018,0
42749,6th of October City,Egypt,Middle East/Africa,General Motors,jul 2018,127
42750,6th of October City,Egypt,Middle East/Africa,Suzuki,jul 2018,689
42751,Aachen,Germany,Europe,e.GO,jul 2018,114
42752,Aachen,Germany,Europe,StreetScooter,jul 2018,480
42753,Aachen,Germany,Europe,e.GO,jul 2018,0
42754,Ain Bouchekif,Algeria,Middle East/Africa,Daimler,jul 2018,336
42755,Antwerp,Belgium,Europe,General Motors,jul 2018,0
42756,Argun,Russia,Europe,AvtoVAZ,jul 2018,631
42757,Arifye,Turkey,Europe,Otokar,jul 2018,0
42758,Arifye,Turkey,Europe,Otokar,jul 2018,0
42759,Asaka,Uzbekistan,Europe,,jul 2018,12958
42760,Asaka,Uzbekistan,Europe,,jul 2018,0
42761,Aulnay,France,Europe,PSA,jul 2018,0
42762,AutoFramos,Russia,Europe,Renault-Nissan-Mitsubishi,jul 2018,10588
42763,Avila,Spain,Europe,Renault-Nissan-Mitsubishi,jul 2018,1076
42764,Bahovitsa,Bulgaria,Europe,Great Wall,jul 2018,0
42765,Bairo Canavese,Italy,Europe,Pininfarina,jul 2018,20
42766,Bairo Canavese,Italy,Europe,Pininfarina,jul 2018,0
42767,Bairo Canavese,Italy,Europe,Pininfarina,jul 2018,0
42768,Bam,Iran,Middle East/Africa,Geely,jul 2018,281
42769,Bam,Iran,Middle East/Africa,Geely,jul 2018,0
42770,Bam,Iran,Middle East/Africa,Geely,jul 2018,0
42771,Bam (IKCO Diesel),Iran,Middle East/Africa,Iran Khodro,jul 2018,0
42772,Barcelona,Spain,Europe,Renault-Nissan-Mitsubishi,jul 2018,7519
42773,Batilly,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,12470
42774,Batna (BAIC),Algeria,Middle East/Africa,BAIC,jul 2018,0
42775,Batna (Kia),Algeria,Middle East/Africa,,jul 2018,1683
42776,Benoni,South Africa,Middle East/Africa,Hyundai,jul 2018,281
42777,Birmingham,United Kingdom,Europe,SAIC,jul 2018,0
42778,Bochum,Germany,Europe,General Motors,jul 2018,0
42779,Boellinger Hoefe,Germany,Europe,Volkswagen,jul 2018,221
42780,Borisov,Belarus,Europe,Geely,jul 2018,470
42781,Born,Netherlands,Europe,BMW,jul 2018,13638
42782,Born,Netherlands,Europe,Renault-Nissan-Mitsubishi,jul 2018,0
42783,Bouira,Algeria,Middle East/Africa,CNH Industrial,jul 2018,0
42784,Bratislava,Slovakia,Europe,Volkswagen,jul 2018,11118
42785,Bratislava #2,Slovakia,Europe,Volkswagen,jul 2018,7063
42786,Bremach,Italy,Europe,Bremach,jul 2018,0
42787,Bremen #1,Germany,Europe,Daimler,jul 2018,35225
42788,Bremen #2,Germany,Europe,Daimler,jul 2018,176
42789,Brixworth,United Kingdom,Europe,Daimler,jul 2018,0
42790,Brussels,Belgium,Europe,Volkswagen,jul 2018,8029
42791,Burnaston,United Kingdom,Europe,Toyota,jul 2018,13106
42792,Bursa (Oyak),Turkey,Europe,Renault-Nissan-Mitsubishi,jul 2018,32430
42793,Bursa (Tubitak),Turkey,Europe,TUBITAK,jul 2018,0
42794,Bursa-Karsan,Turkey,Europe,Karsan,jul 2018,571
42795,Bursa-Karsan,Turkey,Europe,Karsan,jul 2018,109
42796,Bursa-Karsan,Turkey,Europe,Karsan,jul 2018,0
42797,Bursa-Tofas,Turkey,Europe,FCA,jul 2018,24418
42798,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,jul 2018,0
42799,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,jul 2018,0
42800,Cairo,Egypt,Middle East/Africa,Chery,jul 2018,0
42801,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,jul 2018,507
42802,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,jul 2018,129
42803,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,jul 2018,1
42804,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,jul 2018,0
42805,Cairo,Egypt,Middle East/Africa,Ghabbour Auto,jul 2018,1307
42806,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,jul 2018,0
42807,Cairo,Egypt,Middle East/Africa,Bavarian Auto Group,jul 2018,0
42808,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,jul 2018,0
42809,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,jul 2018,78
42810,Cairo,Egypt,Middle East/Africa,Arab American Vehicles,jul 2018,0
42811,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,jul 2018,0
42812,Casablanca,Morocco,Middle East/Africa,Renault-Nissan-Mitsubishi,jul 2018,6914
42813,Cassino,Italy,Europe,FCA,jul 2018,8753
42814,Cassino,Italy,Europe,FCA,jul 2018,0
42815,Castle Bromwich,United Kingdom,Europe,Tata,jul 2018,4190
42816,Cayirova,Turkey,Europe,Isuzu,jul 2018,168
42817,Cayirova,Turkey,Europe,Isuzu,jul 2018,0
42818,Cherkask,Ukraine,Europe,Bogdan,jul 2018,0
42819,Cherkask,Ukraine,Europe,Bogdan,jul 2018,0
42820,Cherkask,Ukraine,Europe,Bogdan,jul 2018,0
42821,Cherkask,Ukraine,Europe,Bogdan,jul 2018,0
42822,Cherkask,Ukraine,Europe,Bogdan,jul 2018,0
42823,Cherkessk,Russia,Europe,Derways,jul 2018,0
42824,Cherkessk,Russia,Europe,Derways,jul 2018,77
42825,Cherkessk,Russia,Europe,Derways,jul 2018,0
42826,Cherkessk,Russia,Europe,Derways,jul 2018,0
42827,Cherkessk,Russia,Europe,Derways,jul 2018,0
42828,Cherkessk,Russia,Europe,Derways,jul 2018,0
42829,Cherkessk,Russia,Europe,Derways,jul 2018,0
42830,Cherkessk,Russia,Europe,Derways,jul 2018,0
42831,Cherkessk,Russia,Europe,Derways,jul 2018,123
42832,Cherkessk,Russia,Europe,Derways,jul 2018,0
42833,Cologne,Germany,Europe,Ford,jul 2018,24278
42834,Coventry,United Kingdom,Europe,Multimatic,jul 2018,0
42835,Coventry,United Kingdom,Europe,Geely,jul 2018,114
42836,Craiova,Romania,Europe,Ford,jul 2018,12853
42837,Crewe,United Kingdom,Europe,Volkswagen,jul 2018,920
42838,Dartford,United Kingdom,Europe,Caterham,jul 2018,49
42839,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,34
42840,Dieppe,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,835
42841,Dingolfing,Germany,Europe,BMW,jul 2018,29627
42842,Douai,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,13722
42843,Dresden,Germany,Europe,Volkswagen,jul 2018,487
42844,Dueren,Germany,Europe,StreetScooter,jul 2018,23
42845,Dusseldorf,Germany,Europe,Daimler,jul 2018,14430
42846,East London,South Africa,Middle East/Africa,Daimler,jul 2018,10713
42847,East London,South Africa,Middle East/Africa,Daimler,jul 2018,0
42848,Ebbw Vale,United Kingdom,Europe,TVR,jul 2018,0
42849,Eisenach,Germany,Europe,,jul 2018,31
42850,Eisenach,Germany,Europe,,jul 2018,0
42851,Ellesmere Port,United Kingdom,Europe,PSA,jul 2018,5017
42852,Ellesmere Port,United Kingdom,Europe,PSA,jul 2018,0
42853,Emden,Germany,Europe,Volkswagen,jul 2018,9454
42854,Esztergom,Hungary,Europe,Suzuki,jul 2018,16052
42855,Fars,Iran,Middle East/Africa,Iran Khodro,jul 2018,1207
42856,Flins,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,17972
42857,Gaydon,United Kingdom,Europe,Aston Martin,jul 2018,517
42858,Gaydon,United Kingdom,Europe,Aston Martin,jul 2018,0
42859,Gebze,Turkey,Europe,Honda,jul 2018,2579
42860,Genk #1,Belgium,Europe,Ford,jul 2018,0
42861,Genk #2,Belgium,Europe,Ford,jul 2018,0
42862,Ghent,Belgium,Europe,Geely,jul 2018,4393
42863,Ghent,Belgium,Europe,Geely,jul 2018,6538
42864,Gliwice,Poland,Europe,PSA,jul 2018,0
42865,Gliwice,Poland,Europe,PSA,jul 2018,7243
42866,Golpaigan,Iran,Middle East/Africa,Great Wall,jul 2018,0
42867,Golpaigan,Iran,Middle East/Africa,Great Wall,jul 2018,0
42868,Goodwood,United Kingdom,Europe,BMW,jul 2018,230
42869,Graz,Austria,Europe,Magna-Steyr,jul 2018,0
42870,Graz,Austria,Europe,Magna-Steyr,jul 2018,1802
42871,Graz,Austria,Europe,Magna-Steyr,jul 2018,0
42872,Graz,Austria,Europe,Magna-Steyr,jul 2018,0
42873,Graz #2,Austria,Europe,Magna-Steyr,jul 2018,6604
42874,Graz #2,Austria,Europe,Magna-Steyr,jul 2018,3870
42875,Grugliasco,Italy,Europe,FCA,jul 2018,1536
42876,Gyor,Hungary,Europe,Volkswagen,jul 2018,3843
42877,Halewood,United Kingdom,Europe,Tata,jul 2018,0
42878,Halewood,United Kingdom,Europe,Tata,jul 2018,7761
42879,Hambach,France,Europe,Daimler,jul 2018,7644
42880,Hannover,Germany,Europe,Volkswagen,jul 2018,9019
42881,Hethel,United Kingdom,Europe,Geely,jul 2018,139
42882,Illyichevsk,Ukraine,Europe,AvtoZAZ,jul 2018,0
42883,Illyichevsk,Ukraine,Europe,AvtoZAZ,jul 2018,0
42884,Illyichevsk,Ukraine,Europe,AvtoZAZ,jul 2018,0
42885,Ingolstadt #1,Germany,Europe,Volkswagen,jul 2018,25452
42886,Ingolstadt #2,Germany,Europe,Volkswagen,jul 2018,20094
42887,Isipingo,South Africa,Middle East/Africa,Toyota,jul 2018,10843
42888,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,jul 2018,8318
42889,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,jul 2018,0
42890,Izhevsk,Russia,Europe,Renault-Nissan-Mitsubishi,jul 2018,0
42891,Izmir,Turkey,Europe,BMC,jul 2018,0
42892,Izmit,Turkey,Europe,Hyundai,jul 2018,20400
42893,Jizzakh,Uzbekistan,Europe,PSA,jul 2018,0
42894,Kaliningrad,Russia,Europe,Avtotor,jul 2018,8
42895,Kaliningrad,Russia,Europe,Avtotor,jul 2018,1861
42896,Kaliningrad,Russia,Europe,BMW,jul 2018,0
42897,Kaliningrad,Russia,Europe,Avtotor,jul 2018,0
42898,Kaliningrad,Russia,Europe,Avtotor,jul 2018,107
42899,Kaliningrad,Russia,Europe,Avtotor,jul 2018,0
42900,Kaliningrad,Russia,Europe,Avtotor,jul 2018,0
42901,Kaliningrad,Russia,Europe,Avtotor,jul 2018,16582
42902,Kaliningrad,Russia,Europe,Avtotor,jul 2018,0
42903,Kaluga,Russia,Europe,PSA,jul 2018,460
42904,Kaluga,Russia,Europe,PSA,jul 2018,1869
42905,Kaluga,Russia,Europe,Volkswagen,jul 2018,4101
42906,Kashan,Iran,Middle East/Africa,PSA,jul 2018,1114
42907,Kashan,Iran,Middle East/Africa,PSA,jul 2018,8061
42908,Kecskemet,Hungary,Europe,Daimler,jul 2018,16728
42909,Kempston Road,South Africa,Middle East/Africa,General Motors,jul 2018,0
42910,Kenitra,Morocco,Middle East/Africa,PSA,jul 2018,0
42911,Kerman,Iran,Middle East/Africa,Kerman Khodro,jul 2018,152
42912,Kerman,Iran,Middle East/Africa,Kerman Khodro,jul 2018,1981
42913,Kerman,Iran,Middle East/Africa,Kerman Khodro,jul 2018,1998
42914,Kerman,Iran,Middle East/Africa,Kerman Khodro,jul 2018,334
42915,Kerman,Iran,Middle East/Africa,Kerman Khodro,jul 2018,0
42916,Kermanshah,Iran,Middle East/Africa,Iran Khodro,jul 2018,1891
42917,Khorasan,Iran,Middle East/Africa,Iran Khodro,jul 2018,1642
42918,Khorasan,Iran,Middle East/Africa,Iran Khodro,jul 2018,8858
42919,Khorasan,Iran,Middle East/Africa,Iran Khodro,jul 2018,369
42920,Khorezm,Uzbekistan,Europe,,jul 2018,0
42921,Khorezm,Uzbekistan,Europe,,jul 2018,3319
42922,Kocaeli-Otosan,Turkey,Europe,Ford,jul 2018,28176
42923,Kolin,Czech Republic,Europe,,jul 2018,16746
42924,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,56
42925,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42926,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42927,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,576
42928,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,183
42929,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42930,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42931,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42932,Kostanay,Kazakhstan,Europe,AllurGroup,jul 2018,0
42933,Kragujevac,Serbia,Europe,FCA,jul 2018,2411
42934,Kremenchug,Ukraine,Europe,KrASZ,jul 2018,0
42935,Kremenchug,Ukraine,Europe,KrASZ,jul 2018,0
42936,Kvasiny,Czech Republic,Europe,Volkswagen,jul 2018,8029
42937,Leipzig,Germany,Europe,BMW,jul 2018,18057
42938,Leipzig,Germany,Europe,Volkswagen,jul 2018,6744
42939,Linares,Spain,Europe,Santana,jul 2018,0
42940,Lipetsk,Russia,Europe,Great Wall,jul 2018,103
42941,Lipetsk,Russia,Europe,Great Wall,jul 2018,0
42942,Lipetsk (Lifan),Russia,Europe,Lifan,jul 2018,0
42943,Ludwigsfelde,Germany,Europe,Daimler,jul 2018,6246
42944,Luton IBC #2,United Kingdom,Europe,,jul 2018,0
42945,Luton IBC #2,United Kingdom,Europe,,jul 2018,5645
42946,Macchia d'Isernia,Italy,Europe,DR Motor,jul 2018,0
42947,Madrid,Spain,Europe,PSA,jul 2018,5294
42948,Malvern Link,United Kingdom,Europe,Morgan,jul 2018,29
42949,Mangualde,Portugal,Europe,PSA,jul 2018,5353
42950,Maranello,Italy,Europe,Ferrari,jul 2018,218
42951,Maranello,Italy,Europe,Ferrari,jul 2018,580
42952,Martorell,Spain,Europe,Volkswagen,jul 2018,45759
42953,Maubeuge,France,Europe,Renault-Nissan-Mitsubishi,jul 2018,14461
42954,Mazandaran,Iran,Middle East/Africa,Iran Khodro,jul 2018,3317
42955,Melfi,Italy,Europe,FCA,jul 2018,33531
42956,Mikhaylovsk,Russia,Europe,Derways,jul 2018,2
42957,Mirafiori,Italy,Europe,FCA,jul 2018,3544
42958,Mlada Boleslav,Czech Republic,Europe,Volkswagen,jul 2018,18477
42959,Modena,Italy,Europe,FCA,jul 2018,203
42960,Modiran,Iran,Middle East/Africa,Chery,jul 2018,6300
42961,Molsheim,France,Europe,Volkswagen,jul 2018,7
42962,Moscovia,Russia,Europe,Daimler,jul 2018,0
42963,Mosel,Germany,Europe,Volkswagen,jul 2018,8872
42964,Mulhouse,France,Europe,PSA,jul 2018,19421
42965,Munich,Germany,Europe,BMW,jul 2018,19408
42966,Naberezhnyie Chelny,Russia,Europe,Ford,jul 2018,0
42967,Naberezhnyie Chelny,Russia,Europe,Ford,jul 2018,389
42968,Naberezhnyie Chelny,Russia,Europe,Ford,jul 2018,0
42969,Neckarsulm #1,Germany,Europe,Volkswagen,jul 2018,15896
42970,Neckarsulm #2,Germany,Europe,Volkswagen,jul 2018,0
42971,Nitra,Slovakia,Europe,Tata,jul 2018,0
42972,Nizhny Novgorod,Russia,Europe,GAZ,jul 2018,200
42973,Nizhny Novgorod,Russia,Europe,GAZ,jul 2018,2716
42974,Nizhny Novgorod,Russia,Europe,GAZ,jul 2018,0
42975,Nizhny Novgorod,Russia,Europe,GAZ,jul 2018,1641
42976,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,jul 2018,12841
42977,Novo Mesto,Slovenia,Europe,Renault-Nissan-Mitsubishi,jul 2018,6770
42978,Obchak,Belarus,Europe,Unison,jul 2018,0
42979,Obchak,Belarus,Europe,Unison,jul 2018,1
42980,Obchak,Belarus,Europe,Unison,jul 2018,64
42981,Oran,Algeria,Middle East/Africa,,jul 2018,0
42982,Osnabruck,Germany,Europe,Volkswagen,jul 2018,0
42983,Ostrava,Czech Republic,Europe,Hyundai,jul 2018,16935
42984,Oued Tlelat,Algeria,Middle East/Africa,Renault-Nissan-Mitsubishi,jul 2018,5499
42985,Ouled Haddadj,Algeria,Middle East/Africa,,jul 2018,136
42986,Ovar,Portugal,Europe,Toyota,jul 2018,98
42987,Oxford,United Kingdom,Europe,BMW,jul 2018,21002
42988,Palencia,Spain,Europe,Renault-Nissan-Mitsubishi,jul 2018,25672
42989,Pamplona,Spain,Europe,Volkswagen,jul 2018,7597
42990,Pitesti-Colibasi,Romania,Europe,Renault-Nissan-Mitsubishi,jul 2018,29974
42991,Poissy,France,Europe,PSA,jul 2018,13105
42992,Pomigliano,Italy,Europe,FCA,jul 2018,15699
42993,Pontedera,Italy,Europe,Piaggio,jul 2018,0
42994,Pontedera,Italy,Europe,Piaggio,jul 2018,292
42995,Port Elizabeth,South Africa,Middle East/Africa,BAIC,jul 2018,0
42996,Port Elizabeth,South Africa,Middle East/Africa,BAIC,jul 2018,0
42997,Poznan,Poland,Europe,Volkswagen,jul 2018,8465
42998,Prospecton,South Africa,Middle East/Africa,Toyota,jul 2018,1460
42999,Rastatt,Germany,Europe,Daimler,jul 2018,26391
43000,Rayen,Iran,Middle East/Africa,FAW,jul 2018,0
43001,Rayen,Iran,Middle East/Africa,FAW,jul 2018,0
43002,Rayen,Iran,Middle East/Africa,FAW,jul 2018,0
43003,Regensburg,Germany,Europe,BMW,jul 2018,32964
43004,Relizane (GICM-Ford),Algeria,Middle East/Africa,Ford,jul 2018,0
43005,Relizane (SOVAC-VW),Algeria,Middle East/Africa,Volkswagen,jul 2018,4292
43006,Rennes,France,Europe,PSA,jul 2018,29
43007,Rennes,France,Europe,PSA,jul 2018,6031
43008,Rosslyn,South Africa,Middle East/Africa,BMW,jul 2018,4425
43009,Rosslyn,South Africa,Middle East/Africa,Renault-Nissan-Mitsubishi,jul 2018,2989
43010,Rosslyn,South Africa,Middle East/Africa,Tata,jul 2018,34
43011,Russelsheim,Germany,Europe,PSA,jul 2018,3468
